group_id,route,domain,gold_count,unique_gold_A,step,order,gold_count_bin,unique_gold_A_bin,stage,group_position,baseline_primary_reward_mean,baseline_primary_reward_std,baseline_zero_std,baseline_all_zero,baseline_Exact,baseline_AB,baseline_A,baseline_Beam_invalid,dsr_primary_reward_mean,dsr_primary_reward_std,dsr_zero_std,dsr_all_zero,dsr_Exact,dsr_AB,dsr_A,dsr_Beam_invalid,baseline_rollout_reward_mean,baseline_rollout_reward_std,baseline_rollout_zero_std_ratio,baseline_rollout_invalid_outputs,dsr_rollout_reward_mean,dsr_rollout_reward_std,dsr_rollout_zero_std_ratio,dsr_rollout_invalid_outputs,direct_group_provenance,Raw_N,Grounded_N,Coverage,Raw_Grounded_gap,D_cot,S_cot,S_prefix,S_explore,S_dead,S_aux,A_aux,DSR_branch,think_candidate_coverage_provenance,A_concentration,Gold_A_hit,Gold_AB_hit,Exact_hit,rescue_active,lambda_A,K_A_concentration,frequency_weights,rescue_coefficient
c2a167b7e6891c128e39b05820dd9e93931dfd00f3c9d9dd5d6935e512636d01,no_think,prod,2,2,90,46,1-2,2,50-100,1,,,,,,,,,,,,,,,,,0.046875,0.23021139204502106,0.0,,0.03125,0.17399263381958008,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,True,0.1,0.5,"[0.125,0.5,0.125,0.125,0.5,0.5,0.5,0.125]",0.05
9ec8bb893646f73b028db73987f15664f0d6bca63ea55b606828c8fc025f86b5,no_think,video,15,15,92,47,5+,3+,50-100,0,,,,,,,,,,,,,,,,,0.09375,0.12103073298931122,0.5,,0.046875,0.18025782704353333,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125]",0.0
e666ffaed3823a149debfda15481a51d75015803e9b5e36f84c68307aa23dee5,no_think,video,12,12,92,47,5+,3+,50-100,1,,,,,,,,,,,,,,,,,0.09375,0.12103073298931122,0.5,,0.046875,0.18025782704353333,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.25,0.25,0.25,0.125,0.25,0.125,0.125]",0.0
7322361402c096d38ae72919053734e0d3d2b2fa851aaaa5e5d14dc0055eb435,no_think,ad,2,1,94,48,1-2,1,50-100,0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,-0.015625,0.04133986309170723,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,True,0.1,0.375,"[0.375,0.375,0.125,0.125,0.125,0.375,0.125,0.125]",0.037500000000000006
f1668ca638673a7c5e3562fb259c9c65fd121476c9cecf1d4e52b6100549f7cf,no_think,prod,3,1,94,48,3-4,1,50-100,1,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,-0.015625,0.04133986309170723,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,False,0.1,0.5,"[0.5,0.5,0.5,0.5,0.125,0.125,0.125,0.125]",0.0
119e3f527cc020d71c5beacacb45031def8f75c30ea6b041adbee0d4bd1ba93c,think,prod,2,2,96,49,1-2,2,50-100,0,,,,,,,,,,,,,,,,,0.875,0.9742785692214966,0.5,0,1.203125,1.0524567365646362,0.5,0,unavailable:only_rollout_aggregate,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.1595853179606373,0.1595853179606373,0.6638341271842549,0.4998489320278168,,observed_directly:dsr_trace_first2,,,,,,,,,
bc0498e018bdd3399b55bb5f3b77e321ae15ef9e142b9906efe22d7e704a4641,think,prod,2,2,96,49,1-2,2,50-100,1,,,,,,,,,,,,,,,,,0.875,0.9742785692214966,0.5,0,1.203125,1.0524567365646362,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
a28c925e07ca8faa7afcfa75882b61a9c3036c1657e4af995cc5a6ffe520d2a3,think,prod,2,2,96,49,1-2,2,50-100,2,,,,,,,,,,,,,,,,,0.875,0.9742785692214966,0.5,0,1.203125,1.0524567365646362,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
8a27ccb17931890a0b4a730c68060763b6939392fef396f4a67436e45aba86a6,think,video,11,11,96,49,5+,3+,50-100,3,,,,,,,,,,,,,,,,,0.875,0.9742785692214966,0.5,0,1.203125,1.0524567365646362,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
40c5143f486f8e047652ac44f19dfdeb02309aa136d72761d9986c675ec92f2e,think,ad,2,2,98,50,1-2,2,50-100,0,,,,,,,,,,,,,,,,,5.5703125,1.3449516296386719,0.0,1,4.6875,1.3329980373382568,0.5,1,unavailable:only_rollout_aggregate,4.0,2.5,0.625,1.5,0.5,0.5,0.2038674728317671,0.2594627225972113,0.12950176981738226,0.5,-0.5772169828414917,,observed_directly:dsr_trace_first2,,,,,,,,,
d45c49008c172189901a55bfcf094cc6d2ce429a76740614e6fe28adb073ea3b,think,video,12,8,98,50,5+,3+,50-100,1,,,,,,,,,,,,,,,,,5.5703125,1.3449516296386719,0.0,1,4.6875,1.3329980373382568,0.5,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
b7293186fc1b2503be392a972d8f728d30402f23e530c0f84dd1d4c240b3be61,think,living,2,2,98,50,1-2,2,50-100,2,,,,,,,,,,,,,,,,,5.5703125,1.3449516296386719,0.0,1,4.6875,1.3329980373382568,0.5,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
06342e3516bd54b7db3b4cbaab5bd5cd22f4885d5d2c984bcde23810e0baff01,think,prod,6,2,98,50,5+,2,50-100,3,,,,,,,,,,,,,,,,,5.5703125,1.3449516296386719,0.0,1,4.6875,1.3329980373382568,0.5,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
119e3f527cc020d71c5beacacb45031def8f75c30ea6b041adbee0d4bd1ba93c,no_think,prod,2,2,100,51,1-2,2,100-150,0,,,,,,,,,,,,,,,,,-0.125,0.0,1.0,,0.3125,1.424730896949768,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125]",0.0
bc0498e018bdd3399b55bb5f3b77e321ae15ef9e142b9906efe22d7e704a4641,no_think,prod,2,2,100,51,1-2,2,100-150,1,,,,,,,,,,,,,,,,,-0.125,0.0,1.0,,0.3125,1.424730896949768,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.125,0.125,0.25,0.25,0.25,0.25,0.125,0.125]",0.0
a28c925e07ca8faa7afcfa75882b61a9c3036c1657e4af995cc5a6ffe520d2a3,no_think,prod,2,2,102,52,1-2,2,100-150,0,,,,,,,,,,,,,,,,,0.046875,0.12401959300041199,0.5,,0.09375,0.24803918600082397,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.25,0.125,0.125,0.25,0.125,0.125,0.25,0.25]",0.0
8a27ccb17931890a0b4a730c68060763b6939392fef396f4a67436e45aba86a6,no_think,video,11,11,102,52,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.046875,0.12401959300041199,0.5,,0.09375,0.24803918600082397,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125]",0.0
40c5143f486f8e047652ac44f19dfdeb02309aa136d72761d9986c675ec92f2e,no_think,ad,2,2,104,53,1-2,2,100-150,0,,,,,,,,,,,,,,,,,-0.203125,0.09546644985675812,0.0,,-0.09375,0.18353073298931122,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,False,0.1,0.5,"[0.5,0.125,0.125,0.5,0.125,0.5,0.5,0.125]",0.0
d45c49008c172189901a55bfcf094cc6d2ce429a76740614e6fe28adb073ea3b,no_think,video,12,8,104,53,5+,3+,100-150,1,,,,,,,,,,,,,,,,,-0.203125,0.09546644985675812,0.0,,-0.09375,0.18353073298931122,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125]",0.0
b7293186fc1b2503be392a972d8f728d30402f23e530c0f84dd1d4c240b3be61,no_think,living,2,2,106,54,1-2,2,100-150,0,,,,,,,,,,,,,,,,,1.546875,2.059659242630005,0.0,,1.46875,2.0575225353240967,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
06342e3516bd54b7db3b4cbaab5bd5cd22f4885d5d2c984bcde23810e0baff01,no_think,prod,6,2,106,54,5+,2,100-150,1,,,,,,,,,,,,,,,,,1.546875,2.059659242630005,0.0,,1.46875,2.0575225353240967,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.1,0.375,"[0.375,0.125,0.375,0.375,0.375,0.125,0.375,0.375]",0.0
ff62985956d9168edb6a7111482ba99c4b90534f0475b22ca3dc720fc3565fea,think,video,19,16,108,55,5+,3+,100-150,0,,,,,,,,,,,,,,,,,3.8876953125,0.585724413394928,0.25,0,3.744140625,0.7159345149993896,0.25,0,unavailable:only_rollout_aggregate,3.5,3.5,1.0,0.0,0.9880952380952381,0.9940476190476191,0.02237826583007535,0.570633292332503,0.5674952246424638,0.9940476190476191,-0.5663662552833557,,observed_directly:dsr_trace_first2,,,,,,,,,
67ab58f9ad082946b52ca1500ae4d6d55ed6f546c7c833fb4b686374589ce564,think,prod,2,2,108,55,1-2,2,100-150,1,,,,,,,,,,,,,,,,,3.8876953125,0.585724413394928,0.25,0,3.744140625,0.7159345149993896,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
c4a730a681582c59f8a09e4784e4832a57be0755ed4cc69d6e8494963b358a0a,think,video,20,17,108,55,5+,3+,100-150,2,,,,,,,,,,,,,,,,,3.8876953125,0.585724413394928,0.25,0,3.744140625,0.7159345149993896,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
cf90ee92683994f10d62264ea7fee5a8bc3de32ebbe08b1caa403757cecf5f58,think,video,14,11,108,55,5+,3+,100-150,3,,,,,,,,,,,,,,,,,3.8876953125,0.585724413394928,0.25,0,3.744140625,0.7159345149993896,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
cf06cb7a094ce31fc28173c0b1fc82bb0d2074dce3775fc7204962cef4222eb6,think,ad,3,2,110,56,3-4,2,100-150,0,,,,,,,,,,,,,,,,,2.421875,1.9333133697509766,0.25,0,3.02734375,1.974037766456604,0.25,1,unavailable:only_rollout_aggregate,1.5,1.5,1.0,0.0,0.5,0.5,0.1462645735988937,0.30122665859764375,0.20036959794968237,0.5,-0.5772169828414917,,observed_directly:dsr_trace_first2,,,,,,,,,
2e028f42872c6fd66b8297fc37f8e9b3645f27d0163dfbac8c71c5292b720329,think,video,12,10,110,56,5+,3+,100-150,1,,,,,,,,,,,,,,,,,2.421875,1.9333133697509766,0.25,0,3.02734375,1.974037766456604,0.25,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
b7e4d4511fa1408aa85399b08ebb8e052feebe7c0512ed4d71410d945a556f05,think,ad,2,2,110,56,1-2,2,100-150,2,,,,,,,,,,,,,,,,,2.421875,1.9333133697509766,0.25,0,3.02734375,1.974037766456604,0.25,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
0c186d14bafbc1a28a6c9eb589ea17afb27ea6e04411c5e1efaada44ac525e29,think,prod,2,2,110,56,1-2,2,100-150,3,,,,,,,,,,,,,,,,,2.421875,1.9333133697509766,0.25,0,3.02734375,1.974037766456604,0.25,1,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
ff62985956d9168edb6a7111482ba99c4b90534f0475b22ca3dc720fc3565fea,no_think,video,19,16,112,57,5+,3+,100-150,0,,,,,,,,,,,,,,,,,0.03125,0.2398976981639862,0.0,,-0.03125,0.16237975656986237,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125]",0.0
67ab58f9ad082946b52ca1500ae4d6d55ed6f546c7c833fb4b686374589ce564,no_think,prod,2,2,112,57,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.03125,0.2398976981639862,0.0,,-0.03125,0.16237975656986237,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.125]",0.0
c4a730a681582c59f8a09e4784e4832a57be0755ed4cc69d6e8494963b358a0a,no_think,video,20,17,114,58,5+,3+,100-150,0,,,,,,,,,,,,,,,,,0.21875,0.4779801368713379,0.0,,0.25,0.4330126941204071,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.125,0.125,0.375,0.125,0.375,0.125,0.125,0.375]",0.0
cf90ee92683994f10d62264ea7fee5a8bc3de32ebbe08b1caa403757cecf5f58,no_think,video,14,11,114,58,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.21875,0.4779801368713379,0.0,,0.25,0.4330126941204071,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.125]",0.0
cf06cb7a094ce31fc28173c0b1fc82bb0d2074dce3775fc7204962cef4222eb6,no_think,ad,3,2,116,59,3-4,2,100-150,0,,,,,,,,,,,,,,,,,0.609375,1.4428976774215698,0.0,,1.140625,2.596519708633423,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.75,,,,False,0.1,0.75,"[0.75,0.75,0.75,0.125,0.75,0.125,0.75,0.75]",0.0
2e028f42872c6fd66b8297fc37f8e9b3645f27d0163dfbac8c71c5292b720329,no_think,video,12,10,116,59,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.609375,1.4428976774215698,0.0,,1.140625,2.596519708633423,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.2,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
b7e4d4511fa1408aa85399b08ebb8e052feebe7c0512ed4d71410d945a556f05,no_think,ad,2,2,118,60,1-2,2,100-150,0,1.0,2.6457513110645907,False,False,0,0,0,,0.0,0.0,True,True,0,0,0,,0.53125,1.4590911865234375,0.0,,-0.03125,0.12103073298931122,0.5,,observed_directly:trace_every20,,,,,,,,,,,,,,0.25,False,False,False,True,0.1,0.25,"[0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.25]",0.025
0c186d14bafbc1a28a6c9eb589ea17afb27ea6e04411c5e1efaada44ac525e29,no_think,prod,2,2,118,60,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.53125,1.4590911865234375,0.0,,-0.03125,0.12103073298931122,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
b6fea39a1bf187c715f59f6e66d65e7d18cd0a047d9e02c2aac81b07749b36bc,think,prod,2,2,120,61,1-2,2,100-150,0,,,,,,,,,,,,,,,,,1.703125,1.0629184246063232,0.5,0,0.59375,0.920151948928833,0.5,0,unavailable:only_rollout_aggregate,3.5,2.5,0.75,1.0,1.0,1.0,0.03984444033442407,0.6562843048931446,0.6562843048931446,1.0,0.0,,observed_directly:dsr_trace_first2,,,,,,,,,
1ee593e5284d5773b470c17a676137aafe862db740c00bb5f81fabf4642a0302,think,prod,2,2,120,61,1-2,2,100-150,1,,,,,,,,,,,,,,,,,1.703125,1.0629184246063232,0.5,0,0.59375,0.920151948928833,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
36dad14cd22e5786cb3e43ef8f2586c63dff82b0d0772191718bb539f631334e,think,prod,2,2,120,61,1-2,2,100-150,2,,,,,,,,,,,,,,,,,1.703125,1.0629184246063232,0.5,0,0.59375,0.920151948928833,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
0699177fb5346347fd46bae64fd3e71642bfb1f9c4b9e3c37d2d1748877f4c28,think,video,12,11,120,61,5+,3+,100-150,3,,,,,,,,,,,,,,,,,1.703125,1.0629184246063232,0.5,0,0.59375,0.920151948928833,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
1fcd0948aea44098db024fdec8fca37adeae8371dcd95098960e813e585db6ef,think,ad,2,2,122,62,1-2,2,100-150,0,,,,,,,,,,,,,,,,,0.546875,0.24356964230537415,0.75,0,0.4375,0.2538762092590332,0.75,0,unavailable:only_rollout_aggregate,4.0,2.5,0.625,1.5,0.5,0.5,0.0,0.5708473876816468,0.3715932185515029,0.44863728742060116,-0.010842442512512207,,observed_directly:dsr_trace_first2,,,,,,,,,
2fbb89ca71192c54b77334f632acd194fef8072126bcf8ed40248af90a714f9f,think,ad,6,5,122,62,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.546875,0.24356964230537415,0.75,0,0.4375,0.2538762092590332,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
ce21a6f86fbbf6fdae9b0636beffd14586c0a7ff1347814523b46b91437569db,think,ad,2,1,122,62,1-2,1,100-150,2,,,,,,,,,,,,,,,,,0.546875,0.24356964230537415,0.75,0,0.4375,0.2538762092590332,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
a2f4ebd777ef3bd7ff06c9868fc20c7e63b5503cb793778c5c7229568bbc22b7,think,prod,2,2,122,62,1-2,2,100-150,3,,,,,,,,,,,,,,,,,0.546875,0.24356964230537415,0.75,0,0.4375,0.2538762092590332,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
b6fea39a1bf187c715f59f6e66d65e7d18cd0a047d9e02c2aac81b07749b36bc,no_think,prod,2,2,124,63,1-2,2,100-150,0,,,,,,,,,,,,,,,,,-0.015625,0.04133986309170723,0.5,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,True,0.1,0.5,"[0.5,0.125,0.125,0.5,0.5,0.125,0.5,0.125]",0.05
1ee593e5284d5773b470c17a676137aafe862db740c00bb5f81fabf4642a0302,no_think,prod,2,2,124,63,1-2,2,100-150,1,,,,,,,,,,,,,,,,,-0.015625,0.04133986309170723,0.5,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,True,0.1,0.375,"[0.125,0.375,0.375,0.125,0.125,0.375,0.125,0.125]",0.037500000000000006
36dad14cd22e5786cb3e43ef8f2586c63dff82b0d0772191718bb539f631334e,no_think,prod,2,2,126,64,1-2,2,100-150,0,,,,,,,,,,,,,,,,,-0.09375,0.11662659049034119,0.0,,0.53125,1.4218686819076538,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.25,0.125,0.25,0.25,0.125,0.25,0.125,0.125]",0.0
0699177fb5346347fd46bae64fd3e71642bfb1f9c4b9e3c37d2d1748877f4c28,no_think,video,12,11,126,64,5+,3+,100-150,1,,,,,,,,,,,,,,,,,-0.09375,0.11662659049034119,0.0,,0.53125,1.4218686819076538,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125]",0.0
1fcd0948aea44098db024fdec8fca37adeae8371dcd95098960e813e585db6ef,no_think,ad,2,2,128,65,1-2,2,100-150,0,,,,,,,,,,,,,,,,,0.125,0.125,0.5,,0.484375,1.3294111490249634,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,True,0.1,0.5,"[0.5,0.125,0.5,0.5,0.125,0.5,0.125,0.125]",0.05
2fbb89ca71192c54b77334f632acd194fef8072126bcf8ed40248af90a714f9f,no_think,ad,6,5,128,65,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.125,0.125,0.5,,0.484375,1.3294111490249634,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125]",0.0
ce21a6f86fbbf6fdae9b0636beffd14586c0a7ff1347814523b46b91437569db,no_think,ad,2,1,130,66,1-2,1,100-150,0,,,,,,,,,,,,,,,,,0.203125,0.3754853904247284,0.0,,0.1875,0.37168946862220764,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
a2f4ebd777ef3bd7ff06c9868fc20c7e63b5503cb793778c5c7229568bbc22b7,no_think,prod,2,2,130,66,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.203125,0.3754853904247284,0.0,,0.1875,0.37168946862220764,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.1,0.375,"[0.375,0.125,0.375,0.375,0.125,0.125,0.125,0.125]",0.0
2a6242f5b050eb181d229a20799f37eabdf9b71e6ec0ba7072b492a338214bba,think,prod,2,1,132,67,1-2,1,100-150,0,,,,,,,,,,,,,,,,,4.0625,0.0625,0.75,0,4.09375,0.05412658676505089,0.75,0,unavailable:only_rollout_aggregate,3.5,3.5,1.0,0.0,1.0,1.0,0.0704181547239451,0.6140694611461738,0.6140694611461738,1.0,0.0,,observed_directly:dsr_trace_first2,,,,,,,,,
89469262045023704737991e026af7ab9bcec2ba5b15e1cbd3d232f1561c16ba,think,ad,3,1,132,67,3-4,1,100-150,1,,,,,,,,,,,,,,,,,4.0625,0.0625,0.75,0,4.09375,0.05412658676505089,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
97c784270dfb4acf1f7f161ca2f0ed15d02f286d865f4443d7325040b1edea75,think,prod,2,2,132,67,1-2,2,100-150,2,,,,,,,,,,,,,,,,,4.0625,0.0625,0.75,0,4.09375,0.05412658676505089,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
a613353a507645a4c300ec8f826d931890bf54a3a6d60e87402b036cb066c093,think,ad,2,2,132,67,1-2,2,100-150,3,,,,,,,,,,,,,,,,,4.0625,0.0625,0.75,0,4.09375,0.05412658676505089,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
6cb07a9f34605479d1ccdc927a8b3dddca1c47658eb12f14fe22f49bb774907f,think,video,14,12,134,68,5+,3+,100-150,0,,,,,,,,,,,,,,,,,6.15625,1.8576520681381226,0.25,0,6.5625,1.7320507764816284,0.5,0,unavailable:only_rollout_aggregate,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.4007569167736712,0.4007569167736712,0.7603027667094685,0.7905828058719635,,observed_directly:dsr_trace_first2,,,,,,,,,
2265829cde3373db4881e93c00b9baa231bebd4a7442c9a93f7699f65757f5b1,think,ad,5,4,134,68,5+,3+,100-150,1,,,,,,,,,,,,,,,,,6.15625,1.8576520681381226,0.25,0,6.5625,1.7320507764816284,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
3447ef18305a260a22097d338f7dd0493fc4337f826f0ae2402bd9431ee0547e,think,prod,2,1,134,68,1-2,1,100-150,2,,,,,,,,,,,,,,,,,6.15625,1.8576520681381226,0.25,0,6.5625,1.7320507764816284,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
c3f3f46fb3d5518acb4a975c373b1d6caba3d2faf9add77aa4cfc224634d4f5f,think,prod,2,2,134,68,1-2,2,100-150,3,,,,,,,,,,,,,,,,,6.15625,1.8576520681381226,0.25,0,6.5625,1.7320507764816284,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
2a6242f5b050eb181d229a20799f37eabdf9b71e6ec0ba7072b492a338214bba,no_think,prod,2,1,136,69,1-2,1,100-150,0,,,,,,,,,,,,,,,,,0.09375,0.31715285778045654,0.5,,0.96875,1.7333910465240479,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.125,0.125,0.25,0.25,0.125,0.25,0.125,0.25]",0.0
89469262045023704737991e026af7ab9bcec2ba5b15e1cbd3d232f1561c16ba,no_think,ad,3,1,136,69,3-4,1,100-150,1,,,,,,,,,,,,,,,,,0.09375,0.31715285778045654,0.5,,0.96875,1.7333910465240479,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.625,,,,False,0.1,0.625,"[0.625,0.625,0.625,0.125,0.125,0.625,0.625,0.125]",0.0
97c784270dfb4acf1f7f161ca2f0ed15d02f286d865f4443d7325040b1edea75,no_think,prod,2,2,138,70,1-2,2,100-150,0,,,,,,,,,,,,,,,,,0.015625,0.09757809340953827,0.5,,0.0625,0.10825317353010178,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.1,0.375,"[0.125,0.375,0.125,0.125,0.125,0.125,0.375,0.375]",0.0
a613353a507645a4c300ec8f826d931890bf54a3a6d60e87402b036cb066c093,no_think,ad,2,2,138,70,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.015625,0.09757809340953827,0.5,,0.0625,0.10825317353010178,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.1,0.25,"[0.25,0.25,0.125,0.25,0.125,0.125,0.125,0.25]",0.025
6cb07a9f34605479d1ccdc927a8b3dddca1c47658eb12f14fe22f49bb774907f,no_think,video,14,12,140,71,5+,3+,100-150,0,,,,,,,,,,,,,,,,,0.625,1.3589452505111694,0.0,,1.484375,2.058873414993286,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.375,0.125,0.125,0.125,0.375,0.125,0.125,0.375]",0.0
2265829cde3373db4881e93c00b9baa231bebd4a7442c9a93f7699f65757f5b1,no_think,ad,5,4,140,71,5+,3+,100-150,1,,,,,,,,,,,,,,,,,0.625,1.3589452505111694,0.0,,1.484375,2.058873414993286,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.375,0.125,0.25,0.375,0.125,0.25,0.125,0.375]",0.0
3447ef18305a260a22097d338f7dd0493fc4337f826f0ae2402bd9431ee0547e,no_think,prod,2,1,142,72,1-2,1,100-150,0,,,,,,,,,,,,,,,,,0.65625,1.4008854627609253,0.0,,0.0625,0.10825317353010178,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.25]",0.0
c3f3f46fb3d5518acb4a975c373b1d6caba3d2faf9add77aa4cfc224634d4f5f,no_think,prod,2,2,142,72,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.65625,1.4008854627609253,0.0,,0.0625,0.10825317353010178,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.625,,,,True,0.1,0.625,"[0.125,0.125,0.625,0.625,0.125,0.625,0.625,0.625]",0.0625
