source,route,domain,gold_count,reward_pattern,rewards,current_adv,exact_floor_adv,exact_clamp_adv,current_abs_sum,floor_abs_sum,clamp_abs_sum
DSR_Simple_training,think,video,17,OTHER,"[3.1875,3.125,3.1875,3.1875]","[0.5752247895920863,-1.725674368776259,0.5752247895920863,0.5752247895920863]","[0.001953125,-0.005859375,0.001953125,0.001953125]","[0.001953125,-0.005859375,0.001953125,0.001953125]",3.451348737552518,0.01171875,0.01171875
DSR_Simple_training,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,MULTI_EXACT,"[8.0,12.0,8.0,8.0]","[-0.5773169377806823,1.7319508133420467,-0.5773169377806823,-0.5773169377806823]","[0.0,0.5,0.0,0.0]","[0.0,0.375,0.0,0.0]",3.4639016266840934,0.5,0.375
DSR_Simple_training,think,video,12,MIXED_HIGH,"[12.125,12.125,12.125,12.5625]","[-0.5770456680725549,-0.5770456680725549,-0.5770456680725549,1.7311370042176644]","[0.515625,0.515625,0.515625,0.5703125]","[0.0,0.0,0.0,0.041015625]",3.4622740084353287,2.1171875,0.041015625
DSR_Simple_training,think,video,20,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,11,A_ONLY,"[0.75,0.75,0.5,0.5]","[0.9992006394884093,0.9992006394884093,-0.9992006394884093,-0.9992006394884093]","[0.015625,0.015625,-0.015625,-0.015625]","[0.015625,0.015625,-0.015625,-0.015625]",3.9968025579536373,0.0625,0.0625
DSR_Simple_training,think,prod,2,MULTI_EXACT,"[0.5,8.0,8.0,8.0]","[-1.731997475877734,0.5773324919592446,0.5773324919592446,0.5773324919592446]","[-0.703125,0.234375,0.234375,0.234375]","[-0.703125,0.234375,0.234375,0.234375]",3.463994951755468,1.40625,1.40625
DSR_Simple_training,think,video,16,AB_SIGNAL,"[2.0,2.0,2.0,2.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,16,MIXED_HIGH,"[0.75,0.75,8.375,8.375]","[-0.9999737711797723,-0.9999737711797723,0.9999737711797723,0.9999737711797723]","[-0.4765625,-0.4765625,0.4765625,0.4765625]","[-0.4765625,-0.4765625,0.4765625,0.4765625]",3.999895084719089,1.90625,1.90625
DSR_Simple_training,think,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,14,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,prod,2,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,12,OTHER,"[0.96875,0.75,0.9375,0.0]","[0.7762387596271735,0.21893913733074125,0.6966245278705403,-1.691802424828455]","[0.0380859375,0.0107421875,0.0341796875,-0.0830078125]","[0.0380859375,0.0107421875,0.0341796875,-0.0830078125]",3.38360484965691,0.166015625,0.166015625
DSR_Simple_training,think,ad,2,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,19,OTHER,"[2.375,2.25,2.25,2.25]","[1.7288567087331097,-0.5762855695777033,-0.5762855695777033,-0.5762855695777033]","[0.01171875,-0.00390625,-0.00390625,-0.00390625]","[0.01171875,-0.00390625,-0.00390625,-0.00390625]",3.4577134174662194,0.0234375,0.0234375
DSR_Simple_training,think,video,12,OTHER,"[2.375,2.375,2.375,0.75]","[0.5772682295667987,0.5772682295667987,0.5772682295667987,-1.7318046887003962]","[0.05078125,0.05078125,0.05078125,-0.15234375]","[0.05078125,0.05078125,0.05078125,-0.15234375]",3.4636093774007923,0.3046875,0.3046875
DSR_Simple_training,think,video,16,A_ONLY,"[0.0,0.0,0.0,0.5]","[-0.577083725634154,-0.577083725634154,-0.577083725634154,1.7312511769024619]","[-0.015625,-0.015625,-0.015625,0.046875]","[-0.015625,-0.015625,-0.015625,0.046875]",3.4625023538049238,0.09375,0.09375
DSR_Simple_training,think,ad,3,OTHER,"[2.25,2.25,2.25,2.25]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,5,MIXED_HIGH,"[15.0,14.0,14.25,14.25]","[1.6662223407091443,-0.9997334044254865,-0.33324446814182884,-0.33324446814182884]","[0.875,0.75,0.78125,0.78125]","[0.078125,0.0,0.0,0.0]",3.3324446814182886,3.1875,0.078125
DSR_Simple_training,think,video,13,A_ONLY,"[0.0,0.5,0.5,0.75]","[-1.6053208797055876,0.22933155424365537,0.22933155424365537,1.1466577712182768]","[-0.0546875,0.0078125,0.0078125,0.0390625]","[-0.0546875,0.0078125,0.0078125,0.0390625]",3.2106417594111756,0.109375,0.109375
DSR_Simple_training,think,prod,3,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,20,MIXED_HIGH,"[0.9375,8.375,0.75,0.875]","[-0.5516258926201726,1.731625628138107,-0.6091868553283646,-0.5708128801895699]","[-0.224609375,0.705078125,-0.248046875,-0.232421875]","[-0.224609375,0.705078125,-0.248046875,-0.232421875]",3.4632512562762137,1.41015625,1.41015625
DSR_Simple_training,think,prod,2,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,4,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,14,AB_SIGNAL,"[2.0,3.0,2.0,3.0]","[-0.9998000399920016,0.9998000399920016,-0.9998000399920016,0.9998000399920016]","[-0.0625,0.0625,-0.0625,0.0625]","[-0.0625,0.0625,-0.0625,0.0625]",3.9992001599680065,0.25,0.25
DSR_Simple_training,think,living,2,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,13,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,12,AB_SIGNAL,"[2.0,2.0,2.375,2.25]","[-0.9616582207745682,-0.9616582207745682,1.3463215090843954,0.5769949324647409]","[-0.01953125,-0.01953125,0.02734375,0.01171875]","[-0.01953125,-0.01953125,0.02734375,0.01171875]",3.846632883098273,0.078125,0.078125
DSR_Simple_training,think,prod,4,MIXED_HIGH,"[12.125,8.375,2.375,8.375]","[1.2346693427062327,0.1610438273095086,-1.55675699732525,0.1610438273095086]","[0.5390625,0.0703125,-0.6796875,0.0703125]","[0.5390625,0.0703125,-0.6796875,0.0703125]",3.1135139946505,1.359375,1.359375
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[2.0,2.0,9.0,9.0]","[-0.9999714293877318,-0.9999714293877318,0.9999714293877318,0.9999714293877318]","[-0.4375,-0.4375,0.4375,0.4375]","[-0.4375,-0.4375,0.4375,0.4375]",3.999885717550927,1.75,1.75
DSR_Simple_training,think,ad,5,MIXED_HIGH,"[8.25,8.0,8.25,8.25]","[0.5768174280738311,-1.730452284221493,0.5768174280738311,0.5768174280738311]","[0.03125,0.0,0.03125,0.03125]","[0.0078125,0.0,0.0078125,0.0078125]",3.4609045684429867,0.09375,0.0234375
DSR_Simple_training,think,video,11,A_ONLY,"[0.5,0.75,0.5,0.5]","[-0.5768174280738311,1.730452284221493,-0.5768174280738311,-0.5768174280738311]","[-0.0078125,0.0234375,-0.0078125,-0.0078125]","[-0.0078125,0.0234375,-0.0078125,-0.0078125]",3.4609045684429867,0.046875,0.046875
DSR_Simple_training,think,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,12,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,16,A_ONLY,"[3.21875,0.5,3.21875,2.4375]","[0.7873349574671449,-1.6590272318057695,0.7873349574671449,0.0843573168714798]","[0.109375,-0.23046875,0.109375,0.01171875]","[0.109375,-0.23046875,0.109375,0.01171875]",3.3180544636115394,0.4609375,0.4609375
DSR_Simple_training,think,living,3,OTHER,"[2.25,0.75,2.25,2.25]","[0.5772613939839699,-1.7317841819519098,0.5772613939839699,0.5772613939839699]","[0.046875,-0.140625,0.046875,0.046875]","[0.046875,-0.140625,0.046875,0.046875]",3.4635683639038195,0.28125,0.28125
DSR_Simple_training,think,video,12,A_ONLY,"[0.875,0.5,0.875,0.5]","[0.9994669509594883,-0.9994669509594883,0.9994669509594883,-0.9994669509594883]","[0.0234375,-0.0234375,0.0234375,-0.0234375]","[0.0234375,-0.0234375,0.0234375,-0.0234375]",3.9978678038379534,0.09375,0.09375
DSR_Simple_training,think,living,2,OTHER,"[3.0,3.0,3.0,3.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,prod,2,MIXED_HIGH,"[9.0,9.0,8.25,9.0]","[0.577172546136356,0.577172546136356,-1.7315176384090682,0.577172546136356]","[0.125,0.125,0.03125,0.125]","[0.0234375,0.0234375,0.0,0.0234375]",3.4630352768181365,0.40625,0.0703125
DSR_Simple_training,think,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,12,OTHER,"[0.875,0.875,0.875,0.875]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,living,2,AB_SIGNAL,"[2.0,0.5,2.0,0.5]","[0.9998666844420744,-0.9998666844420744,0.9998666844420744,-0.9998666844420744]","[0.09375,-0.09375,0.09375,-0.09375]","[0.09375,-0.09375,0.09375,-0.09375]",3.9994667377682975,0.375,0.375
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[12.0,12.0,12.0,0.0]","[0.577339158292344,0.577339158292344,0.577339158292344,-1.7320174748770318]","[0.5,0.5,0.5,-1.0]","[0.375,0.375,0.375,-1.125]",3.4640349497540637,2.5,2.25
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[8.25,0.5,8.25,8.25]","[0.5773330654012014,-1.7319991962036043,0.5773330654012014,0.5773330654012014]","[0.2421875,-0.7265625,0.2421875,0.2421875]","[0.2421875,-0.7265625,0.2421875,0.2421875]",3.463998392407208,1.453125,1.453125
DSR_Simple_training,think,video,18,MIXED_HIGH,"[8.375,8.375,8.375,8.375]","[0.0,0.0,0.0,0.0]","[0.046875,0.046875,0.046875,0.046875]","[0.0,0.0,0.0,0.0]",0.0,0.1875,0.0
DSR_Simple_training,think,video,11,AB_SIGNAL,"[0.0,0.5,2.0,2.0]","[-1.2601109149677772,-0.7000616194265429,0.98008626719716,0.98008626719716]","[-0.140625,-0.078125,0.109375,0.109375]","[-0.140625,-0.078125,0.109375,0.109375]",3.92034506878864,0.4375,0.4375
DSR_Simple_training,think,video,20,MIXED_HIGH,"[9.1875,12.125,9.125,12.125]","[-0.9787729847379706,0.999821866130185,-1.0208707475223995,0.999821866130185]","[0.1484375,0.515625,0.140625,0.515625]","[0.0,0.185546875,0.0,0.185546875]",3.99928746452074,1.3203125,0.37109375
DSR_Simple_training,think,ad,2,OTHER,"[2.25,2.25,2.25,0.0]","[0.5772910160121155,0.5772910160121155,0.5772910160121155,-1.7318730480363465]","[0.0703125,0.0703125,0.0703125,-0.2109375]","[0.0703125,0.0703125,0.0703125,-0.2109375]",3.4637460960726933,0.421875,0.421875
DSR_Simple_training,think,video,20,MIXED_HIGH,"[0.5,8.25,8.25,12.125]","[-1.6058721074342648,0.22941030106203783,0.22941030106203783,1.147051505310189]","[-0.84765625,0.12109375,0.12109375,0.60546875]","[-0.84765625,0.12109375,0.12109375,0.60546875]",3.2117442148685296,1.6953125,1.6953125
DSR_Simple_training,think,prod,4,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,living,2,SINGLE_EXACT,"[0.5,0.5,8.0,0.5]","[-0.5773324919592446,-0.5773324919592446,1.731997475877734,-0.5773324919592446]","[-0.234375,-0.234375,0.703125,-0.234375]","[-0.234375,-0.234375,0.703125,-0.234375]",3.463994951755468,1.40625,1.40625
DSR_Simple_training,think,video,20,MIXED_HIGH,"[12.0,12.125,12.125,12.0]","[-0.998402555910543,0.998402555910543,0.998402555910543,-0.998402555910543]","[0.5,0.515625,0.515625,0.5]","[0.0,0.0078125,0.0078125,0.0]",3.993610223642172,2.03125,0.015625
DSR_Simple_training,think,prod,2,A_ONLY,"[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[12.0,12.0,12.0,12.0]","[0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]",0.0,2.0,0.0
DSR_Simple_training,think,ad,2,MULTI_EXACT,"[8.0,2.0,8.0,0.5]","[0.9878494250909127,-0.7683273306262655,0.9878494250909127,-1.2073715195555599]","[0.421875,-0.328125,0.421875,-0.515625]","[0.421875,-0.328125,0.421875,-0.515625]",3.9513977003636507,1.6875,1.6875
DSR_Simple_training,think,living,3,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,17,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,OTHER,"[2.25,2.25,2.25,2.25]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,prod,2,MIXED_HIGH,"[12.0,12.0,12.0,12.0]","[0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5]","[0.0,0.0,0.0,0.0]",0.0,2.0,0.0
DSR_Simple_training,think,prod,2,AB_SIGNAL,"[2.0,0.0,2.0,2.0]","[0.5772836102200739,-1.7318508306602218,0.5772836102200739,0.5772836102200739]","[0.0625,-0.1875,0.0625,0.0625]","[0.0625,-0.1875,0.0625,0.0625]",3.4637016613204437,0.375,0.375
DSR_Simple_training,think,ad,2,A_ONLY,"[0.5,0.0,0.5,0.5]","[0.577083725634154,-1.7312511769024619,0.577083725634154,0.577083725634154]","[0.015625,-0.046875,0.015625,0.015625]","[0.015625,-0.046875,0.015625,0.015625]",3.462502353804924,0.09375,0.09375
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[8.25,9.0,9.0,9.0]","[-1.7315176384090682,0.577172546136356,0.577172546136356,0.577172546136356]","[0.03125,0.125,0.125,0.125]","[0.0,0.0234375,0.0234375,0.0234375]",3.4630352768181365,0.40625,0.0703125
DSR_Simple_training,think,ad,2,MULTI_EXACT,"[8.0,0.0,8.0,8.0]","[0.5773336030040704,-1.7320008090122112,0.5773336030040704,0.5773336030040704]","[0.25,-0.75,0.25,0.25]","[0.25,-0.75,0.25,0.25]",3.464001618024423,1.5,1.5
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[9.0,0.0,9.0,9.0]","[0.5773354547549495,-1.7320063642648484,0.5773354547549495,0.5773354547549495]","[0.28125,-0.84375,0.28125,0.28125]","[0.28125,-0.84375,0.28125,0.28125]",3.464012728529697,1.6875,1.6875
DSR_Simple_training,think,ad,3,MIXED_HIGH,"[0.875,0.875,8.375,0.875]","[-0.5773324919592446,-0.5773324919592446,1.731997475877734,-0.5773324919592446]","[-0.234375,-0.234375,0.703125,-0.234375]","[-0.234375,-0.234375,0.703125,-0.234375]",3.463994951755468,1.40625,1.40625
DSR_Simple_training,think,video,20,MIXED_HIGH,"[12.125,12.125,12.125,12.125]","[0.0,0.0,0.0,0.0]","[0.515625,0.515625,0.515625,0.515625]","[0.0,0.0,0.0,0.0]",0.0,2.0625,0.0
DSR_Simple_training,think,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,15,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[8.25,8.25,8.25,8.25]","[0.0,0.0,0.0,0.0]","[0.03125,0.03125,0.03125,0.03125]","[0.0,0.0,0.0,0.0]",0.0,0.125,0.0
DSR_Simple_training,think,prod,2,MULTI_EXACT,"[8.0,2.0,8.0,0.0]","[0.9801686086079743,-0.7001204347199816,0.9801686086079743,-1.260216782495967]","[0.4375,-0.3125,0.4375,-0.5625]","[0.4375,-0.3125,0.4375,-0.5625]",3.920674434431897,1.75,1.75
DSR_Simple_training,think,ad,2,AB_SIGNAL,"[2.0,2.0,2.0,2.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,11,OTHER,"[0.875,0.875,0.75,0.875]","[0.5762855695777033,0.5762855695777033,-1.7288567087331097,0.5762855695777033]","[0.00390625,0.00390625,-0.01171875,0.00390625]","[0.00390625,0.00390625,-0.01171875,0.00390625]",3.4577134174662194,0.0234375,0.0234375
DSR_Simple_training,think,video,11,A_ONLY,"[0.75,0.75,0.5,0.5]","[0.9992006394884093,0.9992006394884093,-0.9992006394884093,-0.9992006394884093]","[0.015625,0.015625,-0.015625,-0.015625]","[0.015625,0.015625,-0.015625,-0.015625]",3.9968025579536373,0.0625,0.0625
DSR_Simple_training,think,living,2,MIXED_HIGH,"[8.25,8.25,0.0,0.0]","[0.9999757581634385,0.9999757581634385,-0.9999757581634385,-0.9999757581634385]","[0.515625,0.515625,-0.515625,-0.515625]","[0.515625,0.515625,-0.515625,-0.515625]",3.999903032653754,2.0625,2.0625
DSR_Simple_training,think,ad,3,AB_SIGNAL,"[2.0,2.0,2.0,2.25]","[-0.5768174280738311,-0.5768174280738311,-0.5768174280738311,1.730452284221493]","[-0.0078125,-0.0078125,-0.0078125,0.0234375]","[-0.0078125,-0.0078125,-0.0078125,0.0234375]",3.460904568442986,0.046875,0.046875
DSR_Simple_training,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,20,AB_SIGNAL,"[2.0,2.0,2.0,2.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,14,MIXED_HIGH,"[3.1875,9.609375,9.5625,9.609375]","[-1.7319471604651804,0.5829480686443778,0.5660510231764249,0.5829480686443778]","[-0.6005859375,0.2021484375,0.1962890625,0.2021484375]","[-0.6005859375,0.2021484375,0.1962890625,0.2021484375]",3.4638943209303608,1.201171875,1.201171875
DSR_Simple_training,think,video,20,OTHER,"[0.875,0.875,0.96875,0.875]","[-0.5759315418053224,-0.5759315418053224,1.727794625415967,-0.5759315418053224]","[-0.0029296875,-0.0029296875,0.0087890625,-0.0029296875]","[-0.0029296875,-0.0029296875,0.0087890625,-0.0029296875]",3.4555892508319337,0.017578125,0.017578125
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[8.25,8.25,8.25,8.25]","[0.0,0.0,0.0,0.0]","[0.03125,0.03125,0.03125,0.03125]","[0.0,0.0,0.0,0.0]",0.0,0.125,0.0
DSR_Simple_training,think,video,17,OTHER,"[2.4375,2.4375,2.4375,2.4375]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,living,3,AB_SIGNAL,"[2.0,2.0,2.0,2.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,20,MIXED_HIGH,"[14.296875,14.296875,14.296875,14.296875]","[0.0,0.0,0.0,0.0]","[0.787109375,0.787109375,0.787109375,0.787109375]","[0.0,0.0,0.0,0.0]",0.0,3.1484375,0.0
DSR_Simple_training,think,video,11,MIXED_HIGH,"[8.25,0.75,8.25,0.75]","[0.9999733340444255,-0.9999733340444255,0.9999733340444255,-0.9999733340444255]","[0.46875,-0.46875,0.46875,-0.46875]","[0.46875,-0.46875,0.46875,-0.46875]",3.999893336177702,1.875,1.875
DSR_Simple_training,think,prod,3,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,15,A_ONLY,"[0.0,0.5,0.5,0.5]","[-1.7312511769024619,0.577083725634154,0.577083725634154,0.577083725634154]","[-0.046875,0.015625,0.015625,0.015625]","[-0.046875,0.015625,0.015625,0.015625]",3.462502353804924,0.09375,0.09375
DSR_Simple_training,think,ad,2,OTHER,"[3.0,3.0,3.0,3.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,20,AB_SIGNAL,"[3.0,3.0,2.0,3.0]","[0.5772169666411974,0.5772169666411974,-1.731650899923592,0.5772169666411974]","[0.03125,0.03125,-0.09375,0.03125]","[0.03125,0.03125,-0.09375,0.03125]",3.463301799847184,0.1875,0.1875
DSR_Simple_training,think,living,2,AB_SIGNAL,"[2.0,2.0,0.0,0.0]","[0.9999000099990001,0.9999000099990001,-0.9999000099990001,-0.9999000099990001]","[0.125,0.125,-0.125,-0.125]","[0.125,0.125,-0.125,-0.125]",3.9996000399960003,0.5,0.5
DSR_Simple_training,think,prod,2,A_ONLY,"[0.0,0.0,0.0,0.5]","[-0.577083725634154,-0.577083725634154,-0.577083725634154,1.7312511769024619]","[-0.015625,-0.015625,-0.015625,0.046875]","[-0.015625,-0.015625,-0.015625,0.046875]",3.4625023538049238,0.09375,0.09375
DSR_Simple_training,think,ad,3,MIXED_HIGH,"[0.5,8.25,0.5,0.5]","[-0.5773330654012014,1.7319991962036043,-0.5773330654012014,-0.5773330654012014]","[-0.2421875,0.7265625,-0.2421875,-0.2421875]","[-0.2421875,0.7265625,-0.2421875,-0.2421875]",3.463998392407208,1.453125,1.453125
DSR_Simple_training,think,ad,2,AB_SIGNAL,"[2.0,2.0,2.0,2.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,living,2,MULTI_EXACT,"[0.0,8.0,8.25,8.0]","[-1.731265497811608,0.5532910353830912,0.6246834270454256,0.5532910353830912]","[-0.7578125,0.2421875,0.2734375,0.2421875]","[-0.7578125,0.2421875,0.2734375,0.2421875]",3.4625309956232164,1.515625,1.515625
DSR_Simple_training,think,ad,2,A_ONLY,"[0.0,0.5,0.5,0.5]","[-1.7312511769024619,0.577083725634154,0.577083725634154,0.577083725634154]","[-0.046875,0.015625,0.015625,0.015625]","[-0.046875,0.015625,0.015625,0.015625]",3.462502353804924,0.09375,0.09375
DSR_Simple_training,think,video,11,OTHER,"[2.25,2.25,2.25,2.25]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,20,MIXED_HIGH,"[9.0,8.25,9.0,8.25]","[0.9997334044254865,-0.9997334044254865,0.9997334044254865,-0.9997334044254865]","[0.125,0.03125,0.125,0.03125]","[0.046875,0.0,0.046875,0.0]",3.998933617701946,0.3125,0.09375
DSR_Simple_training,think,video,20,MIXED_HIGH,"[12.5,9.5625,9.78125,9.5625]","[1.7274402612903572,-0.634441695964822,-0.458556869360713,-0.634441695964822]","[0.5625,0.1953125,0.22265625,0.1953125]","[0.2685546875,0.0,0.0,0.0]",3.4548805225807144,1.17578125,0.2685546875
DSR_Simple_training,think,video,15,OTHER,"[0.75,0.75,0.75,0.75]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,OTHER,"[2.25,2.25,2.25,2.25]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,ad,2,MIXED_HIGH,"[0.75,8.25,0.75,0.75]","[-0.5773324919592446,1.731997475877734,-0.5773324919592446,-0.5773324919592446]","[-0.234375,0.703125,-0.234375,-0.234375]","[-0.234375,0.703125,-0.234375,-0.234375]",3.463994951755468,1.40625,1.40625
DSR_Simple_training,think,prod,2,EXACT_SATURATED,"[8.0,8.0,8.0,8.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,think,video,14,MIXED_HIGH,"[0.96875,2.375,0.96875,12.21875]","[-0.6726772821048171,-0.3737096011693429,-0.6726772821048171,1.719064165378977]","[-0.3955078125,-0.2197265625,-0.3955078125,1.0107421875]","[-0.3955078125,-0.2197265625,-0.3955078125,1.0107421875]",3.438128330757954,2.021484375,2.021484375
